,Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL
8272,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de pollastre i arròs ecològic,"2,45 €",0.235kg,"(10,43 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/31848/details
8273,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de vedella i verdures,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/70019/details
8274,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet pollastre-vedella amb verdures,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69740/details
8275,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de pollastre i verdures,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/70065/details
8276,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de pollastre i vedella,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69223/details
8277,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de vedella i verdures,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69531/details
8278,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet poma-taronja-plàtan galeta,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30346/details
8279,Cura personal,Parafarmàcia,Primera infància,Potets,-,HIPP Potet fideus-tomàquet i lluç eco,"1,89 €",0.25kg,"(7,56 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/42099/details
8280,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet eco verdures i gall dindi,"2,45 €",0.235kg,"(10,43 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/32905/details
8281,Cura personal,Parafarmàcia,Primera infància,Potets,-,"NUTRIBEN Potet plàtan, taronja, mandarina, pera","1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30353/details
8282,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet multifruites,"0,99 €",0.12kg,"(8,25 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53855/details
8283,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet pollast. patata,"1,29 €",0.235L,"(5,49 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/59305/details
8284,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN ECO Potet poll. verdures,"1,45 €",0.12L,"(12,08 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53286/details
8285,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet fruites,"1,79 €",2 x 0.06kg,"(14,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53764/details
8286,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet patata i mongeta,"1,79 €",2 x 0.06kg,"(14,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/56360/details
8287,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN ECO Potet poma i plátan,"2,45 €",0.235L,"(10,43 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/56122/details
8288,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN ECO Potet verd. a/vedella,"2,45 €",0.235L,"(10,43 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53507/details
8289,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN ECO Potet poll.corr-verd,"2,45 €",0.235L,"(10,43 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53295/details
8290,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN ECO Potet macedònia fruit,"2,45 €",0.235L,"(10,43 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53742/details
8291,Cura personal,Parafarmàcia,Primera infància,Higiene,-,WELEDA Xampú i gel de bany,"12,49 €",0.2L,"(62,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78960/details
8292,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Gel de bany suau,"11,59 €",0.75L,"(15,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/08409/details
8293,Cura personal,Parafarmàcia,Primera infància,Higiene,-,SUAVINEX Tovalloletes humides,"1,95 €",25 per paquet,"(0,08 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78398/details
8294,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Aigua de colònia sense alcohol,"6,85 €",0.2L,"(34,25 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76814/details
8295,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Llet corporal hidratant per nadó,"11,79 €",0.5L,"(23,58 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10619/details
8296,Cura personal,Parafarmàcia,Primera infància,Higiene,-,LUSTINE Pasta a l'aigua Eryplast,"13,95 €",0.125kg,"(111,60 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/68260/details
8297,Cura personal,Parafarmàcia,Primera infància,Higiene,-,WELEDA Llet corporal calèndula,"14,95 €",0.2L,"(74,75 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78980/details
8298,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Crema bàlsam 1 2 3,"9,49 €",0.15L,"(63,27 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78244/details
8299,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Crema bàlsam 1 2 3,"7,79 €",0.1L,"(77,90 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05824/details
8300,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Crema bàlsam 1 2 3,"5,99 €",0.05L,"(119,80 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05509/details
8301,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Xampú suau per nadó,"10,49 €",0.5L,"(20,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/09831/details
8302,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Gel de bany suau,"9,85 €",0.5L,"(19,70 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/08350/details
8303,Cura personal,Parafarmàcia,Primera infància,Higiene,-,WELEDA Crema infantil facial de calèndula,"8,95 €",0.05L,"(179,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78981/details
8304,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Tovalloletes facials,"5,99 €",25 per paquet,"(0,24 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76901/details
8305,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Llet corporal per nadó,"9,99 €",0.3L,"(33,30 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10359/details
8306,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8307,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8308,Cura personal,Parafarmàcia,Primera infància,Higiene,-,LETI Letiblam pediàtric,"6,25 €",0.01L,"(625,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78509/details
8309,Cura personal,Parafarmàcia,Primera infància,Higiene,-,WELEDA Crema de calèndula per pell sensible,"11,95 €",0.075L,"(159,33 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78982/details
8310,Cura personal,Parafarmàcia,Primera infància,Higiene,-,NUTRAISDIN Gel de bany i xampú per a nadó,"11,99 €",0.5L,"(23,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36214/details
8311,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8312,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Xampú suau per nadó,"7,09 €",0.2L,"(35,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78349/details
8313,Cura personal,Parafarmàcia,Primera infància,Higiene,-,NUTRAISDIN Crema protectora Nutraisdin,"13,95 €",0.25L,"(55,80 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36345/details
8314,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Crema hydra-bebe,"7,75 €",0.04L,"(193,75 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/77165/details
8315,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Perfum nadó,"9,49 €",0.05L,"(189,80 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/11456/details
8316,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Higiene bolquer liniment,"9,95 €",0.4L,"(24,88 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/52148/details
8317,Cura personal,Parafarmàcia,Primera infància,Higiene,-,LETIBALM Letibalm nas,"6,29 €",0.01L,"(629,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78512/details
8318,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Gel de bany suau,"7,19 €",0.2L,"(35,95 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/06059/details
8319,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8320,Cura personal,Parafarmàcia,Primera infància,Higiene,-,MUSTELA Babygel bany d'escuma,"10,99 €",0.75L,"(14,65 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78345/details
8321,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Sabó neteja biberons,"4,75 €",0.38L,"(12,50 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/75307/details
8322,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,SUAVINEX Xumet fusió +18m,"8,99 €",2 per paquet,"(4,50 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78350/details
8323,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8324,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8325,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,RHINOMER Aigua de mar en monodosis,"7,95 €",20 per paquet,"(0,40 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67806/details
8326,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Tetina de làtex 6-18 mesos First Choice,"7,99 €",3 per paquet,"(2,66 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/75300/details
8327,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot amb biberó i tetina làtex 6-18mesos,"8,95 €",0.3L,"(29,83 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/72711/details
8328,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot amb biberó i tetina de silicona T1,"10,95 €",0.3L,"(36,50 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05636/details
8329,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8330,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8331,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8332,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot amb biberó i tetina silicona 6-18m,"11,49 €",0.36L,"(31,92 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05442/details
8333,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot biberó i tetina de silicona entrena,"12,69 €",0.15L,"(84,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05773/details
8334,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8335,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8336,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8337,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8338,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Cullera de silicona,"7,59 €",2 per paquet,"(3,80 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/75301/details
8339,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Xumet anatòmic de làtex +18 mesos,"7,59 €",2 per paquet,"(3,80 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05993/details
8340,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Xumet anatòmic de làtex 6-18 mesos,"7,59 €",2 per paquet,"(3,80 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05790/details
8341,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Tetina de làtex 0-6 mesos First Choice,"7,99 €",3 per paquet,"(2,66 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/75299/details
8342,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Tetina de silicona +18 mesos,"7,99 €",2 per paquet,"(4,00 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05894/details
8343,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Bosses per llet materna,"10,59 €",25 per paquet,"(0,42 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/75303/details
8344,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot amb biberó i tetina,"11,99 €",0.15L,"(79,93 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/75298/details
8345,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8346,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Xumet anatòmic de làtex 0-6 mesos,"7,59 €",2 per paquet,"(3,80 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05966/details
8347,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Tetina de silicona 6-18 mesos,"7,99 €",2 per paquet,"(4,00 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05780/details
8348,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot amb biberó i tetina de làtex T1,"7,99 €",0.15L,"(53,27 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/72712/details
8349,Cura personal,Parafarmàcia,Primera infància,Puericultura,-,NUK Lot amb biberó i tetina de silicona T2,"10,95 €",0.3kg,"(36,50 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05767/details
8350,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,BONPREU Tiretes protectores color pell,"0,66 €",20 per paquet,"(0,03 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81438/details
8351,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,BONPREU Tires protectores transparents 3 mides,"0,90 €",20 per paquet,"(0,05 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81443/details
8352,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,BONPREU Tiretes protectores per tallar,"0,99 €",10 per paquet,"(0,10 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/71847/details
8353,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,HANSAPLAST Tiretes resistents a l'aigua,"2,99 €",20 per paquet,"(0,15 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/23860/details
8354,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,HANSAPLAST Tiretes dibuixos Disney,"3,20 €",16 per paquet,"(0,20 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/82028/details
8355,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,HANSAPLAST Tiretes Elastic a prova d'aigua,"2,65 €",20 per paquet,"(0,13 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/72095/details
8356,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,BONPREU Tiretes protectores 3 mides,"0,90 €",30 per paquet,"(0,03 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/42380/details
8357,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,HANSAPLAST Tiretes Sensitive,"2,25 €",20 per paquet,"(0,11 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/33846/details
8358,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,COMPEED Apòsits per a butllofes mitjans,"6,49 €",5 per paquet,"(1,30 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/85430/details
8359,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,COMPEED Assortiment d'apòsits per butllofes,"6,99 €",5 per paquet,"(1,40 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87261/details
8360,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,BONPREU Tires protectores infantils,"0,99 €",20 per paquet,"(0,05 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/39022/details
8361,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,COMPEED Apòsits per a butllofes dits peus,"6,49 €",8 per paquet,"(0,81 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87139/details
8362,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,COMPEED Apòsits per a butllofes petites,"6,49 €",6 per paquet,"(1,08 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87120/details
8363,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,SALVELOX Apòsits per ulls de poll,"4,75 €",10 per paquet,"(0,48 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/71808/details
8364,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,COMPEED Apòsit per a herpes labial,"9,99 €",15 per paquet,"(0,67 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87555/details
8365,Cura personal,Parafarmàcia,Farmaciola,"Tiretes, apòsits i protectors",-,HANSAPLAST Protector d'encetades,"4,99 €",2 per paquet,"(2,50 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/45282/details
