Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL,Date
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Infusions combinades,-,POMPADOUR Infusió gingebre pur,"2,15 €",20 per paquet,"(0,11 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/70214/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Infusions combinades,-,POMPADOUR Infusió crema-greix,"2,25 €",20 per paquet,"(0,11 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/70047/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Infusions combinades,-,ALMA HOME Infusió rooibos amb canyella i menta eco,"4,99 €",15 per paquet,"(0,33 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/69420/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,POMPADOUR Infusió gingebre amb llimona,"2,10 €",20 per paquet,"(0,11 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/49942/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,POMPADOUR Farigola en bossetes,"2,15 €",20 per paquet,"(0,11 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/03878/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,POMPADOUR Fonoll,"2,15 €",20 per paquet,"(0,11 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/29184/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Te verd,"3,15 €",0.135kg,"(23,33 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/49112/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Farigola,"1,59 €",0.11kg,"(14,45 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36335/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,POMPADOUR Te soluble amb llimona,"2,39 €",0.4kg,"(5,98 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/81794/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,POMPADOUR Te verd amb gingebre i taronja,"2,09 €",20 per paquet,"(0,10 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/28409/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,LA TRANQUERA Infusió herba mate,"2,85 €",0.5kg,"(5,70 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/34633/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Cua de cavall i ortosifó,"0,99 €",0.08kg,"(12,38 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/35982/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,EXPRESSATE Infusió de fruites del bosc,"3,65 €",0.1kg,"(36,50 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/81046/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,ORO EXPRESS Ordi torrat molt,"0,99 €",0.2kg,"(4,95 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/44217/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Estèvia,"1,99 €",0.06kg,"(33,17 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/49227/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,TWININGS Te Earl Grey,"5,89 €",0.1kg,"(58,90 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/80079/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,YOGI Infusió de gingebre i taronja,"2,82 €",12 per paquet,"(0,23 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/33747/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Tarongina,"1,59 €",0.5kg,"(3,18 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/49167/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Te Rooibos,"3,85 €",0.135kg,"(28,52 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/49107/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Ortiga verda,"0,99 €",0.07kg,"(14,14 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36310/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Card marià,"0,99 €",0.06kg,"(16,50 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36306/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Dent de lleó,"1,35 €",0.08kg,"(16,88 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36254/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Te negre,"1,99 €",0.09kg,"(22,11 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/37047/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,"YOGI Te d'equinàcia, acerola i taronja","2,82 €",12 per paquet,"(0,23 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/33750/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Te vermell,"4,49 €",0.135kg,"(33,26 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/49228/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Anís verd,"4,49 €",0.18kg,"(24,94 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36443/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Romaní,"1,59 €",0.12kg,"(13,25 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36311/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Eucaliptus,"0,99 €",0.07kg,"(14,14 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/38224/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Anís estrellat,"3,15 €",0.135kg,"(23,33 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36336/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,BONPREU Infusió eco de fruites,"1,15 €",20 per paquet,"(0,06 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/38575/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,BONPREU Infusió eco de roibos,"1,39 €",20 per paquet,"(0,07 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/31948/details,02/11/2020
Alimentació,"Cafès, cacaus i infusions",Infusions i te,Resta d'infusions i te,-,FLOR DEL PIRINEO Fruites del bosc,"2,99 €",0.1kg,"(29,90 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/65059/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,NESTLÉ CHOCAPIC Cereals torrats amb xocolata,"2,80 €",0.5kg,"(5,60 € per quilo)",SI,2a unitat 70% de descompte,https://www.compraonline.bonpreuesclat.cat/products/46385/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,KELLOGG'S Cereals Chocokrispies,"2,44 €",0.45kg,"(5,42 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/22664/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,SPECIAL K Cereals de xocolata negra,"2,65 €",0.375kg,"(7,07 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/23379/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,LION Cereals de caramel i xocolata,"2,75 €",0.4kg,"(6,88 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/86437/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,BONPREU Flocs de blat integral amb xocolata,"1,09 €",0.375kg,"(2,91 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/09041/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,NESQUIK Cereals amb xocolata,"2,55 €",0.375kg,"(6,80 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/26067/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,KELLOGG'S Cereals chocos amb xocolata,"2,84 €",0.45kg,"(6,31 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/03839/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,BONPREU Cereals arròs de xocolata,"1,17 €",0.375kg,"(3,12 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/09042/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,KELLOGG'S Barretes Choco Krispies amb xocolata,"2,10 €",6 x 1 per paquet,"(0,35 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/78974/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,NESQUIK Barretes de cereals Nesquik,"2,29 €",6 x 0.025kg,"(15,27 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/03113/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,IFA Cereals farcits de llet,"1,60 €",0.175kg,"(9,14 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/42553/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,BICENTURY Barretes de llimona i coco,"2,45 €",0.36kg,"(6,81 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/31060/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,BICENTURY Barretes de taronja i xocolata,"2,45 €",0.36kg,"(6,81 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/31063/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,KELLOGG'S WKK Cereals amb proteïna vegetal i xocolata,"2,99 €",0.3kg,"(9,97 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/11259/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,NESTLÉ Cereals variats de xocolata,"3,29 €",3 x 0.047kg,"(23,33 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/41980/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb xocolata,-,NESTLÉ Cereals chocapic eco,"3,39 €",0.3kg,"(11,30 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/54296/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb mel,-,KELLOGG'S Cereals Smacks amb mel,"2,95 €",0.45kg,"(6,56 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/07112/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb mel,-,BONPREU Cereals Boles de mel,"1,04 €",0.375kg,"(2,77 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/09024/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb mel,-,ESGIR Cereals de blat integral amb mel,"1,49 €",0.375kg,"(3,97 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/81760/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb mel,-,ESTRELLITAS Cereals amb mel,"2,75 €",0.45kg,"(6,11 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/00446/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb mel,-,KELLOGG'S Cereals mel pops,"2,99 €",0.45kg,"(6,64 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/28614/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb mel,-,NESTLÉ Cereals cheerios,"3,39 €",0.33kg,"(10,27 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/00005/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals de civada,"2,99 €",0.375kg,"(7,97 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/41612/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KÖLLN Civada cruixent,"3,29 €",0.375kg,"(8,77 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/36662/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals segó de blat All-Bran,"2,35 €",0.375kg,"(6,27 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/03103/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals amb prebiotic,"3,15 €",0.38kg,"(8,29 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/30183/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,BONPREU Flocs d'arròs i blat integral Cuida't,"1,19 €",0.375kg,"(3,17 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/08987/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals Special K,"4,05 €",0.75kg,"(5,40 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/45572/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals Krave farcits xocolata-avellanes,"2,85 €",0.375kg,"(7,60 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/58924/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,FITNESS Cereals amb xocolata negra,"2,75 €",0.375kg,"(7,33 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/81959/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,SPECIAL K Flocs arròs i blat torrats,"2,99 €",0.5kg,"(5,98 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/25317/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,FITNESS Cereals integrals amb xocolata,"2,55 €",0.375kg,"(6,80 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16091/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Special K Xocolata Negra,"3,90 €",0.55kg,"(7,09 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/85643/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals All-Bran farcits amb xocolata,"2,59 €",0.375kg,"(6,91 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/80116/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,FITNESS Cereals torrats integrals Fitness,"2,80 €",0.45kg,"(6,22 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/03050/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals Special K amb fruites vermelles,"2,86 €",0.3kg,"(9,53 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/82380/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals d'arròs torrat Krispies,"3,20 €",0.34kg,"(9,41 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/22147/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KOLLN Flocs de civada,"1,79 €",0.5kg,"(3,58 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/25522/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals amb fruits secs sense sucres,"2,99 €",0.3kg,"(9,97 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/17203/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,BONPREU Flocs d'arròs i blat integral,"1,59 €",0.375kg,"(4,24 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/09043/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,KELLOGG'S Cereals unicorn froot loops,"2,99 €",0.375kg,"(7,97 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/46207/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,OATIBIX Flocs de civada suaus,"1,39 €",0.5kg,"(2,78 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/23717/details,02/11/2020
Alimentació,"Cereals, xocolates i galetes",Cereals,Cereals amb fibra,-,BICENTURY Barretes de llimona i coco,"2,45 €",0.36kg,"(6,81 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/31060/details,02/11/2020
